row_id,final_label,label_name,text_for_model,split_hint,group_split_hint_user,label_quality,candidate_category,clean_review,comment,rating,rating_star,userid,shop_id,item_id,product_title,ctime,char_count,word_count,unique_word_count,unique_word_ratio,repeated_word_count,repetition_score,exclamation_count,uppercase_ratio,high_rating_short_review,user_review_count,user_avg_rating,user_rating_std,seller_review_count,seller_avg_rating,product_review_count,product_avg_rating,is_empty_review
SB2218-1845,0,real_original,thank you yaaa nanti jadi langganan hihi ditunggu orderan aku selanjutnyaaa suka sm netflixnya,valid,valid,processing_final_draft_rule_label,real_candidate,thank you yaaa nanti jadi langganan hihi ditunggu orderan aku selanjutnyaaa suka sm netflixnya,thank you yaaa nanti jadi langganan hihi ditunggu orderan aku selanjutnyaaa. suka sm netflixnya,1.0,5.0,38074983.0,241526786.0,3924651222.0,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1589253342.0,94,14,14,1.0,0,0.0,0,0.0,0,4,5.0,0.0,54,5.0,50,5.0,0
SB2218-1846,1,suspicious_fake_like,prosesnya cepett sellernya ramah fastresp thankyou kak,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,prosesnya cepett sellernya ramah fastresp thankyou kak,"prosesnya cepett, sellernya ramah & fastresp!, thankyou kak!🤗",1.0,5.0,35390333.0,20083915.0,2135928605.0,Netflix Private Murah. Premium 1 bulan. Bisa untuk 4 devices sekaligus.,1561080354.0,54,7,7,1.0,0,0.0,2,0.0,0,3,5.0,0.0,50,4.84,50,4.84,0
SB2218-1847,1,suspicious_fake_like,bisa windows apple mac os android mozilla extension chrome extension smart tv linux,valid,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,bisa windows apple mac os android mozilla extension chrome extension smart tv linux,"Bisa windows, apple, mac os, android, Mozilla extension, chrome extension, smart tv, linux",1.0,5.0,31522748.0,4350616.0,7819522962.0,NETFLIX PREMIUM GARANSI,1586349300.0,83,13,12,0.9230769230769232,1,0.0769230769230769,0,0.028169014084507,0,54,4.962962962962963,0.2721655269759087,27,4.925925925925926,27,4.925925925925926,0
SB2218-1848,1,suspicious_fake_like,so far happy banget sgt reko,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,so far happy banget sgt reko,So far happy banget. Sgt reko👌,1.0,5.0,49914111.0,52886923.0,1016894748.0,[TRUSTED]NETFLIX PAKET 6 BULAN PREMIUM 100% aman dan legal,1567727427.0,28,6,6,1.0,0,0.0,0,0.0869565217391304,0,1,5.0,0.0,119,4.453781512605042,34,4.705882352941177,0
SB2218-1849,0,real_original,terima kasih seller respon seller cepat kualitas gambar oke semoga senantiasa amanah semoga banyak yg beli di sini ya,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,terima kasih seller respon seller cepat kualitas gambar oke semoga senantiasa amanah semoga banyak yg beli di sini ya,Terima kasih seller. Respon seller cepat. kualitas gambar oke. Semoga senantiasa amanah. Semoga banyak yg beli Di sini ya. ,1.0,5.0,30568427.0,155287191.0,2317391619.0,ANTI ON HOLD NETFLIX PREMIUM ,1590581787.0,117,19,17,0.8947368421052632,2,0.1052631578947368,0,0.0505050505050505,0,1,5.0,0.0,100,5.0,50,5.0,0
SB2218-1850,0,real_original,so far lancar semoga sesuai dengan waktunya respon cukup baik semoga lanjut sampai masa berlaku selesai,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,so far lancar semoga sesuai dengan waktunya respon cukup baik semoga lanjut sampai masa berlaku selesai,So far lancar.. Semoga sesuai dengan waktunya. Respon cukup baik. Semoga lanjut sampai masa berlaku selesai. ,1.0,5.0,35928007.0,140376433.0,6530689030.0,"[TRUSTED] 6 bulan NETFLIX Premium 4 Device, Private/sharing, 4K. Legal dan Resmi",1589533471.0,103,16,15,0.9375,1,0.0625,0,0.0454545454545454,0,1,5.0,0.0,113,4.929203539823009,45,4.822222222222222,0
SB2218-1851,1,suspicious_fake_like,aww terimakaaaaaasihhhhhhhh akhirnya bisa nonton netflix juga walau pun ga punya kartu kredit dan bisa kustom profilenya tidak merasa seperti tikus nonton sembunyi2 di akun orang seneng banget thanks,test,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,aww terimakaaaaaasihhhhhhhh akhirnya bisa nonton netflix juga walau pun ga punya kartu kredit dan bisa kustom profilenya tidak merasa seperti tikus nonton sembunyi2 di akun orang seneng banget thanks,"Aww, terimakaaaaaasihhhhhhhh. Akhirnya bisa nonton Netflix juga walau pun ga punya kartu kredit..
Dan bisa Kustom profilenya, tidak merasa seperti tikus nonton sembunyi2 di akun orang,, seneng banget, thanks :)",1.0,5.0,88272452.0,85190308.0,5906681615.0,Netflix Premium Account 4k Ultra HD Sharing Akun ANTI ONHOLD Full Garansi,1577461742.0,199,29,27,0.9310344827586208,2,0.0689655172413793,0,0.0294117647058823,0,3,5.0,0.0,98,4.959183673469388,50,4.96,0
SB2218-1852,1,suspicious_fake_like,lit,test,train,processing_final_draft_rule_label,suspicious_candidate,lit,lit,1.0,5.0,125729538.0,32371993.0,7716268719.0,Netflix Premium Account (PRIVATE) FULL GA,1589097667.0,3,1,1,1.0,0,0.0,0,0.0,1,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-1853,0,real_original,produk hanya bisa digunakan sekali tidak ada niat baik dari penjual,train,valid,processing_final_draft_rule_label,real_candidate,produk hanya bisa digunakan sekali tidak ada niat baik dari penjual,"produk hanya bisa digunakan sekali, tidak ada niat baik dari penjual",-1.0,1.0,120103375.0,157852268.0,7314470026.0,"Nord VPN Premium 3 Years Bypass Netflix, Indihome, Telkomsel Warranty",1590567067.0,67,11,11,1.0,0,0.0,0,0.0,0,1,1.0,0.0,150,4.3933333333333335,50,3.66,0
SB2218-1854,0,real_original,sangat puas pelayanannya karna admin nya super fastrespond walaupun ada sedikit kendala tp bener2 lgsng ditanganin sm adminnya top deh,train,valid,processing_final_draft_rule_label,real_candidate,sangat puas pelayanannya karna admin nya super fastrespond walaupun ada sedikit kendala tp bener2 lgsng ditanganin sm adminnya top deh,sangat puas pelayanannya karna admin nya super fastrespond walaupun ada sedikit kendala tp bener2 lgsng ditanganin sm adminnya top deh🙏🏻✨,1.0,5.0,48355480.0,83837710.0,2860971114.0,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GAR,1589347848.0,134,20,20,1.0,0,0.0,0,0.0,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-1855,0,real_original,sebelum sy beli sy chat dgn penjualnya di responnya ramah baik cepet langsung ga ragu buat beli dikasi id sm passnya login langsung lancar alhamdulillah terimakasih,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,sebelum sy beli sy chat dgn penjualnya di responnya ramah baik cepet langsung ga ragu buat beli dikasi id sm passnya login langsung lancar alhamdulillah terimakasih,"Sebelum sy beli, sy chat dgn penjualnya di, responnya ramah, baik, cepet, 
Langsung ga ragu buat beli...dikasi id sm passnya login langsung lancar Alhamdulillah
Terimakasih 🙏🏻",1.0,5.0,41012501.0,88870564.0,2487672761.0,Netflix Lifetime ( Garansi Seumur hi,1590023121.0,164,26,23,0.8846153846153846,3,0.1153846153846153,0,0.0287769784172661,0,1,5.0,0.0,150,5.0,50,5.0,0
SB2218-1856,0,real_original,mantap semoga lancar jaya tanpa kendala aneh2 thanks gan kalo lancar bakal langganan terooooz,test,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,mantap semoga lancar jaya tanpa kendala aneh2 thanks gan kalo lancar bakal langganan terooooz,mantap semoga lancar jaya tanpa kendala aneh2. thanks gan. kalo lancar bakal langganan terooooz👍🏻👍🏻👍🏻,1.0,5.0,48423436.0,32371993.0,7716268719.0,Netflix Premium Account (PRIVATE) FULL GA,1589501249.0,93,14,13,0.9285714285714286,1,0.0714285714285714,0,0.0,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-1857,1,suspicious_fake_like,mantab mantab mantab mantab mantab mantab mantab mantab,test,valid,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,mantab mantab mantab mantab mantab mantab mantab mantab,Mantab.. Mantab... Mantab.. Mantab... Mantab.. Mantab... Mantab.. Mantab...,1.0,5.0,20740784.0,37930916.0,5600962686.0,[GARANSI FULL] 1 BULAN NETFLIX PREMIUM ULTRA HD 4K - GARANSI Dan Terpercaya DI Shopee 100%,1580870237.0,55,8,1,0.125,7,0.875,0,0.1666666666666666,0,1,5.0,0.0,50,4.62,50,4.62,0
SB2218-1858,0,real_original,bismillah semoga lancar jaya selalu makasih banyak ya kak seller ramah responnya cepet banget pokoknya top deh,train,train,processing_final_draft_rule_label,real_candidate,bismillah semoga lancar jaya selalu makasih banyak ya kak seller ramah responnya cepet banget pokoknya top deh,"Bismillah semoga lancar jaya selalu,  makasih banyak ya kak seller ramah responnya cepet banget pokoknya top deh...",1.0,5.0,12667129.0,77717151.0,1775386739.0,Netflix Premium 1 Bulan Anti B,1588885808.0,110,17,17,1.0,0,0.0,0,0.0106382978723404,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-1859,0,real_original,mantabbbbbb langsung on buat hiburan selama pendemi ini sellernya recomended sekali fast respon dan tentunya subtitle indo hahaha,train,valid,processing_final_draft_rule_label,real_candidate,mantabbbbbb langsung on buat hiburan selama pendemi ini sellernya recomended sekali fast respon dan tentunya subtitle indo hahaha,"Mantabbbbbb 
Langsung on
Buat hiburan selama pendemi ini
Sellernya recomended sekali fast respon 
Dan tentunya subtitle indo hahaha",1.0,5.0,97857880.0,15666501.0,2415566318.0,[TERLARIS] Netflix Premium Plan Akun Pribadi & Sharing (1 Bulan) GARANSI + NOR,1590515526.0,129,18,18,1.0,0,0.0,0,0.0446428571428571,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-1860,1,suspicious_fake_like,sangat cepat responnya,test,train,processing_final_draft_rule_label,suspicious_candidate,sangat cepat responnya,Sangat cepat responnya,1.0,5.0,87310242.0,95129276.0,4008313010.0,Akun spotify premium/ akun netflix premium/ spotify/netflix / netflix lifetime/ Netflix Premium UHD,1582178383.0,22,3,3,1.0,0,0.0,0,0.05,1,1,5.0,0.0,50,4.88,50,4.88,0
SB2218-1861,0,real_original,seller terpercaya fast respon di bantu sampai bisa nonton sm adminnya,valid,train,processing_final_draft_rule_label,real_candidate,seller terpercaya fast respon di bantu sampai bisa nonton sm adminnya,Seller terpercaya fast respon di bantu sampai bisa nonton sm adminnya... ,1.0,5.0,117066713.0,157852268.0,3914566197.0,NETFLIX PREMIUM 1 BULAN ANTI ON,1583640470.0,69,11,11,1.0,0,0.0,0,0.0169491525423728,0,1,5.0,0.0,150,4.3933333333333335,50,4.7,0
SB2218-1862,1,suspicious_fake_like,mantul gan,train,train,processing_final_draft_rule_label,suspicious_candidate,mantul gan,Mantul gan,1.0,5.0,98945951.0,105942456.0,3704581192.0,Nord VPN Pr,1590087587.0,10,2,2,1.0,0,0.0,0,0.1111111111111111,1,1,5.0,0.0,100,4.94,50,4.92,0
SB2218-1863,0,real_original,udah pembelian kedua dan selalu puas responnya lumayan cepet dan sabar banget walaupun banyak nanya,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,udah pembelian kedua dan selalu puas responnya lumayan cepet dan sabar banget walaupun banyak nanya,Udah pembelian kedua dan selalu puas. Responnya lumayan cepet dan sabar banget walaupun banyak nanya:)) ,1.0,5.0,64701900.0,18875270.0,932728692.0,Netflix Premium - 1 Bulan - Region Indonesia - Rizky Akbar Store,1555903816.0,99,15,14,0.9333333333333332,1,0.0666666666666666,0,0.0235294117647058,0,1,5.0,0.0,50,4.72,50,4.72,0
SB2218-1864,1,suspicious_fake_like,full support fast respon recommended seller,valid,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,full support fast respon recommended seller,"Full support, fast respon, recommended seller ",1.0,5.0,214282229.0,44299729.0,2150508402.0,NETFLIX 1 BULAN PRIVATE & SH,1590405714.0,43,6,6,1.0,0,0.0,0,0.0263157894736842,0,2,5.0,0.0,50,4.9,50,4.9,0
SB2218-1865,1,suspicious_fake_like,ntap jos,valid,train,processing_final_draft_rule_label,suspicious_candidate,ntap jos,Ntap jos,1.0,5.0,10997964.0,1912337.0,2890904100.0,"Nord VPN Premium exp sampai 2025 Bypass Netflix dll, bisa Indihome/Telkomsel, Termurah, Garansi!",1589537119.0,8,2,2,1.0,0,0.0,0,0.1428571428571428,1,1,5.0,0.0,200,4.905,50,4.84,0
SB2218-1866,0,real_original,mantap semuanya aman terkendali semoga awet biar bulan depan bisa perpanjang lagi,valid,train,processing_final_draft_rule_label,real_candidate,mantap semuanya aman terkendali semoga awet biar bulan depan bisa perpanjang lagi,"Mantap, semuanya aman terkendali semoga awet biar bulan depan bisa perpanjang lagi...",1.0,5.0,21415149.0,112699293.0,3521057889.0,NETFLIX PREMIUM 1 BULAN ANTI ONHOLD UHD SHARING / PR,1590565842.0,81,12,12,1.0,0,0.0,0,0.0142857142857142,0,1,5.0,0.0,125,4.976,50,4.94,0
SB2218-1867,0,real_original,penjualnya ramah bgt asal kalian ngerti cara bersihin data sm cache gak bakal kena on hold,train,train,processing_final_draft_rule_label,real_candidate,penjualnya ramah bgt asal kalian ngerti cara bersihin data sm cache gak bakal kena on hold,"Penjualnya ramah bgt, asal kalian ngerti cara bersihin data sm cache gak bakal kena on hold",1.0,5.0,20115339.0,74019644.0,2319443180.0,NETFLIX PREMIUM ULTRA HD 4K PRIVATE ACCOUNT 1 ,1590132265.0,90,16,16,1.0,0,0.0,0,0.0133333333333333,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-1868,1,suspicious_fake_like,produk nya berkualitas banget seller responsif ehehe fastresp juga termasuknya trusted kok ehehe udah banyak yang pesen disini juga,valid,valid,processing_final_draft_rule_label,suspicious_candidate,produk nya berkualitas banget seller responsif ehehe fastresp juga termasuknya trusted kok ehehe udah banyak yang pesen disini juga,"Produk nya berkualitas banget
Seller responsif ehehe
Fastresp juga termasuknya
Trusted kok ehehe,udah banyak yang pesen disini juga",1.0,5.0,22987580.0,7146514.0,1879939649.0,Netflix Premium 1 Bulan Anti On Hold GARANSI FULL Baca Desk,1588398683.0,131,19,17,0.8947368421052632,2,0.1052631578947368,0,0.0353982300884955,0,35,5.0,0.0,50,5.0,50,5.0,0
SB2218-1869,1,suspicious_fake_like,memuaskan,train,valid,processing_final_draft_rule_label,suspicious_candidate,memuaskan,Memuaskan,1.0,5.0,6492975.0,85190308.0,5906681615.0,Netflix Premium Account 4k Ultra HD Sharing Akun ANTI ONHOLD Full Garansi,1589367088.0,9,1,1,1.0,0,0.0,0,0.1111111111111111,1,1,5.0,0.0,98,4.959183673469388,50,4.96,0
SB2218-1870,1,suspicious_fake_like,lngsung drakoran hehe,test,test,processing_final_draft_rule_label,suspicious_candidate,lngsung drakoran hehe,lngsung drakoran hehe,1.0,5.0,253225999.0,12380180.0,6324690458.0,NetFlix Account Pr,1588666600.0,21,3,3,1.0,0,0.0,0,0.0,1,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-1871,0,real_original,respon penjual cepat dan bisa dipercaya semoga langgeng langganannya sip,test,train,processing_final_draft_rule_label,real_candidate,respon penjual cepat dan bisa dipercaya semoga langgeng langganannya sip,"Respon penjual cepat. Dan bisa dipercaya.
Semoga langgeng langganannya. Sip.",1.0,5.0,184206508.0,88870564.0,2282964402.0,Netflix Premium 1 Bulan Bergaransi,1585396136.0,72,10,10,1.0,0,0.0,0,0.0634920634920634,0,2,5.0,0.0,150,5.0,50,5.0,0
SB2218-1872,0,real_original,aksjcv bwmwi uwhqn jwh hkwhqoaj hdheiq jwhab o hdhwh hhsh2gv j,test,valid,processing_final_draft_rule_label,real_candidate,aksjcv bwmwi uwhqn jwh hkwhqoaj hdheiq jwhab o hdhwh hhsh2gv j,aksjcv bwmwi  uwhqn jwh hkwhqoaj hdheiq jwhab o hdhwh hhsh2gv j,1.0,5.0,16549682.0,15168157.0,2767211185.0,Nord VPN Lifetime - Bergaransi - Termurah - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1589614087.0,62,11,11,1.0,0,0.0,0,0.0,0,1,5.0,0.0,100,4.87,50,4.84,0
SB2218-1873,1,suspicious_fake_like,mantaaap admin fast respond dan gercep banget harga juga murah makasih banyak,train,test,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,mantaaap admin fast respond dan gercep banget harga juga murah makasih banyak,mantaaap. admin fast respond dan gercep banget. harga juga murah. makasih banyak,1.0,5.0,2823796.0,7869512.0,7321033702.0,NETFLIX[GARANSI FULL]PREMIUM UHD + 4 SCREEN PR,1590120323.0,77,12,12,1.0,0,0.0,0,0.0,0,7,5.0,0.0,50,5.0,50,5.0,0
SB2218-1874,0,real_original,mantap coy baru pertama coba langsung lanjay smoga akunnya awet tanpa ada onhold ataupun incorrect password apalagi sampe kebanned jangan sampe lah thank u ya min tetap fast respon ya min ok good job,test,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,mantap coy baru pertama coba langsung lanjay smoga akunnya awet tanpa ada onhold ataupun incorrect password apalagi sampe kebanned jangan sampe lah thank u ya min tetap fast respon ya min ok good job,"Mantap coy, baru pertama coba langsung lanjay, smoga akunnya awet, tanpa ada onhold ataupun incorrect password, apalagi sampe kebanned jangan sampe lah, thank u ya Min... Tetap fast respon ya Min... OK good job.. ",1.0,5.0,89158812.0,155287191.0,6124638300.0,NETFLIX PRIVATE dan SHARE ANTI ON HOLD REGION INDO,1589757616.0,199,34,31,0.9117647058823528,3,0.088235294117647,0,0.036144578313253,0,1,5.0,0.0,100,5.0,50,5.0,0
SB2218-1875,1,suspicious_fake_like,recommended seller pengiriman cepat barang original recommended seller pengiriman cepat barang original recommended seller pengiriman cepat barang original recommended seller pengiriman cepat barang original recommended seller pengiriman cepat barang original,train,test,processing_final_draft_rule_label,suspicious_candidate,recommended seller pengiriman cepat barang original recommended seller pengiriman cepat barang original recommended seller pengiriman cepat barang original recommended seller pengiriman cepat barang original recommended seller pengiriman cepat barang original,"Recommended seller. Pengiriman cepat. Barang original.
Recommended seller. Pengiriman cepat. Barang original. 
Recommended seller. Pengiriman cepat. Barang original. 
Recommended seller. Pengiriman cepat. Barang original.
Recommended seller. Pengiriman cepat. Barang original.",1.0,5.0,229688795.0,157852268.0,7314470026.0,"Nord VPN Premium 3 Years Bypass Netflix, Indihome, Telkomsel Warranty",1589914789.0,259,30,6,0.2,24,0.8,0,0.0652173913043478,0,8,5.0,0.0,150,4.3933333333333335,50,3.66,0
SB2218-1876,0,real_original,seller sabar banget diajarin dan dituntun sampai bisa terima kasih banyak,test,train,processing_final_draft_rule_label,real_candidate,seller sabar banget diajarin dan dituntun sampai bisa terima kasih banyak,"seller sabar banget, diajarin dan dituntun sampai bisa, terima kasih banyak!😄",1.0,5.0,1684425.0,10810810.0,2446253151.0,Nord VPN 3 Tahun - Bergaransi - Termurah - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1589991339.0,73,11,11,1.0,0,0.0,1,0.0,0,1,5.0,0.0,50,4.98,50,4.98,0
SB2218-1877,1,suspicious_fake_like,mantapp semoga bertahan lama,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,mantapp semoga bertahan lama,Mantapp semoga bertahan lama,1.0,5.0,104437326.0,1912337.0,4004049624.0,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1588104430.0,28,4,4,1.0,0,0.0,0,0.04,0,6,5.0,0.0,200,4.905,50,4.96,0
SB2218-1878,0,real_original,aku pakai akunnya alhamdulillah berjalan lancar tidak ada kena onhold,train,train,processing_final_draft_rule_label,real_candidate,aku pakai akunnya alhamdulillah berjalan lancar tidak ada kena onhold,Aku pakai akunnya alhamdulillah berjalan lancar. Tidak ada kena ONHOLD,1.0,4.0,84409701.0,186612206.0,5201660972.0,Spotify dan Netflix Privat,1573628026.0,69,10,10,1.0,0,0.0,0,0.1333333333333333,0,2,4.5,0.7071067811865476,50,4.66,50,4.66,0
SB2218-1879,0,real_original,sering keganti2 passwordnya sama sesama pengguna tapi kalo lapor lgsg dikasi akun sharing pengganti udh 3x ganti semoga abis ini gaada yg iseng ubah2 password huft,valid,train,processing_final_draft_rule_label,real_candidate,sering keganti2 passwordnya sama sesama pengguna tapi kalo lapor lgsg dikasi akun sharing pengganti udh 3x ganti semoga abis ini gaada yg iseng ubah2 password huft,Sering keganti2 passwordnya sama sesama pengguna tapi kalo lapor lgsg dikasi akun sharing pengganti. Udh 3x ganti semoga abis ini gaada yg iseng ubah2 password huft,1.0,5.0,844203.0,150753593.0,2709503920.0,[STREAMING] NETFLIX ANTI ON HOLD LEGAL 1BULAN,1568697743.0,163,26,26,1.0,0,0.0,0,0.0148148148148148,0,1,5.0,0.0,50,4.88,50,4.88,0
SB2218-1880,1,suspicious_fake_like,semoga lancarrr,test,train,processing_final_draft_rule_label,suspicious_candidate,semoga lancarrr,Semoga lancarrr 🙏🙏,1.0,5.0,76036319.0,157852268.0,7314470026.0,"Nord VPN Premium 3 Years Bypass Netflix, Indihome, Telkomsel Warranty",1588063571.0,15,2,2,1.0,0,0.0,0,0.0714285714285714,1,1,5.0,0.0,150,4.3933333333333335,50,3.66,0
SB2218-1881,1,suspicious_fake_like,jangan ragu untuk beli akun hbo now di sini pengiriman akun sangat cepat oleh admin jangan lupa sebelum memesan pastikan punya vpn yang memiliki akses cepat ke server us sangat recommended untuk beli di sini,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,jangan ragu untuk beli akun hbo now di sini pengiriman akun sangat cepat oleh admin jangan lupa sebelum memesan pastikan punya vpn yang memiliki akses cepat ke server us sangat recommended untuk beli di sini,Jangan ragu untuk beli akun HBO Now di sini. Pengiriman akun sangat cepat oleh admin. Jangan lupa sebelum memesan pastikan punya VPN yang memiliki akses cepat ke server US. Sangat recommended untuk beli di sini.,1.0,5.0,110061345.0,1912337.0,5910517771.0,"HBO NOW Lifetime Auto Renewal, Garansi, Termurah!",1590131943.0,207,35,27,0.7714285714285715,8,0.2285714285714285,0,0.0751445086705202,0,1,5.0,0.0,200,4.905,50,4.96,0
SB2218-1882,1,suspicious_fake_like,sangat cepat dan okeee,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,sangat cepat dan okeee,SANGAT CEPAT DAN OKEEE!!!,1.0,5.0,8766058.0,186612206.0,5201660972.0,Spotify dan Netflix Privat,1577099144.0,22,4,4,1.0,0,0.0,3,1.0,0,1,5.0,0.0,50,4.66,50,4.66,0
SB2218-1883,0,real_original,setelah berbagai problem akhir nya bisa seller lumayan tanggep respon juga mayan lah moga moga bertahan lama,valid,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,setelah berbagai problem akhir nya bisa seller lumayan tanggep respon juga mayan lah moga moga bertahan lama,Setelah berbagai problem akhir nya bisa seller lumayan tanggep respon juga mayan lah moga moga bertahan lama ,1.0,5.0,62927737.0,157852268.0,3914566197.0,NETFLIX PREMIUM 1 BULAN ANTI ON,1583062690.0,108,17,16,0.9411764705882352,1,0.0588235294117647,0,0.0108695652173913,0,1,5.0,0.0,150,4.3933333333333335,50,4.7,0
SB2218-1884,1,suspicious_fake_like,cumeng,train,test,processing_final_draft_rule_label,suspicious_candidate,cumeng,Cumeng,1.0,5.0,4890798.0,161723538.0,3518944085.0,Netflix Premium Account (Bergar,1590309836.0,6,1,1,1.0,0,0.0,0,0.1666666666666666,1,1,5.0,0.0,50,4.9,50,4.9,0
SB2218-1885,1,suspicious_fake_like,pelayanan tercepat dan penuh tanggung jawab akun slalu aman dan berkualitas harga sangat2 terjangkau terima kasih kak tuk tetap pertahankan servicenya smoga slalu sukses jualannya ya,test,valid,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,pelayanan tercepat dan penuh tanggung jawab akun slalu aman dan berkualitas harga sangat2 terjangkau terima kasih kak tuk tetap pertahankan servicenya smoga slalu sukses jualannya ya,"Pelayanan tercepat dan penuh tanggung jawab, akun slalu aman dan berkualitas. Harga sangat2 terjangkau. Terima kasih kak tuk tetap pertahankan servicenya. Smoga slalu sukses jualannya ya",1.0,5.0,58779672.0,112699293.0,3521057889.0,NETFLIX PREMIUM 1 BULAN ANTI ONHOLD UHD SHARING / PR,1589810791.0,182,26,24,0.9230769230769232,2,0.0769230769230769,0,0.0256410256410256,0,6,5.0,0.0,125,4.976,50,4.94,0
SB2218-1886,1,suspicious_fake_like,fast respon fast connect semua server,train,valid,processing_final_draft_rule_label,suspicious_candidate,fast respon fast connect semua server,"Fast respon, fast connect semua server",1.0,5.0,31752676.0,160512659.0,2400817984.0,NordVPN Premium | High Quality |,1586999676.0,37,6,5,0.8333333333333334,1,0.1666666666666666,0,0.03125,0,1,5.0,0.0,100,4.95,50,4.96,0
SB2218-1887,1,suspicious_fake_like,makasihhhhh kualitas produk sangat baik produk original harga produk sangat baik,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,makasihhhhh kualitas produk sangat baik produk original harga produk sangat baik,"Makasihhhhh
Kualitas produk sangat baik
Produk original harga produk sangat baik
",1.0,5.0,15630305.0,175641490.0,6531053660.0,NETFLIX TERMURAHHHHH GARANSI FULL ANTI HOLD,1589012996.0,80,11,7,0.6363636363636364,4,0.3636363636363636,0,0.0428571428571428,0,2,5.0,0.0,50,5.0,50,5.0,0
SB2218-1888,0,real_original,mantap langsung bisa login gk masalah meskipun pake indihome ttp lancar karna di kasi vpn seller sangat baik,valid,train,processing_final_draft_rule_label,real_candidate,mantap langsung bisa login gk masalah meskipun pake indihome ttp lancar karna di kasi vpn seller sangat baik,Mantap langsung bisa login.. gk masalah meskipun pake indihome ttp lancar karna di kasi vpn... Seller sangat baik.. ,1.0,5.0,57794661.0,135229550.0,3633641245.0,NETFLIX PREMIUM SELAMANYA RESMI INDONESIA 4,1590796833.0,108,18,18,1.0,0,0.0,0,0.0219780219780219,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-1889,1,suspicious_fake_like,seller responsif pengiriman akun cepat seller bertanggung jawab kalau ada apa2 sip lah,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,seller responsif pengiriman akun cepat seller bertanggung jawab kalau ada apa2 sip lah,Seller responsif pengiriman akun cepat seller bertanggung jawab kalau ada apa2 sip lah,1.0,5.0,119425934.0,22319217.0,4915521963.0,Disney plus autorenewel 1 Bulan Premium,1584532992.0,86,13,12,0.9230769230769232,1,0.0769230769230769,0,0.0136986301369863,0,11,5.0,0.0,50,4.96,50,4.96,0
SB2218-1890,0,real_original,orderan kedua parah super cepat cuma 1 menit dong prosesnya,train,train,processing_final_draft_rule_label,real_candidate,orderan kedua parah super cepat cuma 1 menit dong prosesnya,Orderan kedua. Parah super cepat. Cuma 1 menit dong prosesnya 😜 ,1.0,5.0,239884835.0,88694241.0,7228570655.0,PROMO VIA ID !,1590046513.0,59,10,10,1.0,0,0.0,0,0.0612244897959183,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-1891,1,suspicious_fake_like,mantap memang respon penjual sangat cepat baik,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,mantap memang respon penjual sangat cepat baik,mantap memang. respon penjual sangat cepat & baik 👍👍👍👍👍👍👍👍,1.0,5.0,41888205.0,150753593.0,2709503920.0,[STREAMING] NETFLIX ANTI ON HOLD LEGAL 1BULAN,1568694569.0,46,7,7,1.0,0,0.0,0,0.0,0,2,4.5,0.7071067811865476,50,4.88,50,4.88,0
